DistID,DistName,totalDisb,totalPSA,difference,sign,geoname,GEOID
5008211600200,HIGH MOUNT SCHOOL DIST 116,"$1,587,418.75","$1,891,693.60","$304,274.85",p,High Mount School District 116,1718960
2403210101600,MORRIS COMM HIGH SCH DIST 101,"$1,085,693.03","$1,399,254.47","$313,561.44",p,Morris Community High School District 101,1726640
2202900302600,COMM UNIT SCH DIST 3 FULTON CTY,"$1,942,422.40","$2,256,938.24","$314,515.84",p,Fulton County Community Unit School District 3,1711400
0209108101600,ANNA JONESBORO COMM H S DIST 81,"$1,730,701.81","$2,050,924.77","$320,222.96",p,Anna Jonesboro Community High School District 81,1703780
4807206900200,PLEASANT HILL SCHOOL DIST 69,"$1,233,389.52","$1,554,521.66","$321,132.14",p,Pleasant Hill School District 69,1731860
3007305000200,PINCKNEYVILLE SCH DIST 50,"$2,330,696.64","$2,652,742.80","$322,046.16",p,Pinckneyville School District 50,1700009
0701616100200,FLOSSMOOR SCHOOL DISTRICT 161,"$5,080,809.19","$5,403,674.92","$322,865.73",p,Flossmoor School District 161,1715420
1301400102600,CARLYLE C U SCHOOL DISTRICT 1,"$3,512,099.66","$3,835,961.09","$323,861.43",p,Carlyle Community Unit School District 1,1708460
24032060C0400,SARATOGA COMM CONS S DIST 60C,"$718,798.46","$1,043,163.60","$324,365.14",p,Saratoga Community Consolidated School District 60C,1735400
5509800302600,PROPHETSTOWN-LYNDON-TAMPICO CUSD3,"$2,871,501.36","$3,197,609.62","$326,108.26",p,Prophetstown-Lyndon-Tampico Community Unit School District 3,1732830
2606218502600,MACOMB COMM UNIT SCH DIST 185,"$4,970,742.46","$5,297,726.95","$326,984.49",p,Macomb Community Unit School District 185,1723920
2703623502600,WEST CENTRAL,"$2,547,583.40","$2,878,301.50","$330,718.10",p,West Central Community Unit School District 235,1700319
4105701202600,MADISON COMM UNIT SCH DIST 12,"$4,718,292.75","$5,049,800.05","$331,507.30",p,Madison Community Unit School District 12,1723970
4908103600200,CARBON CLIFF-BARSTOW SCH DIST 36,"$1,571,348.85","$1,904,018.54","$332,669.69",p,Carbon Cliff-Barstow School District 36,1708310
4707122002600,OREGON C U SCHOOL DIST-220,"$3,207,850.22","$3,542,607.14","$334,756.92",p,Oregon Community Unit School District 220,1730160
1108702102600,CENTRAL A & M C U DIST #21,"$2,648,699.18","$2,988,349.96","$339,650.78",p,Central A & M Community Unit School District 21,1709100
0200200102200,CAIRO UNIT SCHOOL DISTRICT 1,"$3,274,811.05","$3,614,682.54","$339,871.49",p,Cairo Community Unit School District 1,1708070
2002400102600,EDWARDS COUNTY C U SCH DIST 1,"$4,098,557.77","$4,441,267.24","$342,709.47",p,Edwards County Community Unit School District 1,1713500
5309010200200,N PEKIN & MARQUETTE HGHT S D 102,"$2,271,584.22","$2,616,046.02","$344,461.80",p,North Pekin-Marquette Heights School District 102,1728920
2603433702600,SOUTHEASTERN C U SCH DIST 337,"$2,136,140.33","$2,480,887.43","$344,747.10",p,Southeastern Community Unit School District 337,1736610
4406315501600,COMMUNITY HIGH SCHOOL DIST 155,"$8,727,326.66","$9,072,623.80","$345,297.14",p,Community High School District 155,1711370
4807232502600,PEORIA HGHTS C U SCH DIST 325,"$1,318,674.33","$1,664,378.32","$345,703.99",p,Peoria Heights Community Unit School District 325,1731270
3404911802600,WAUCONDA COMM UNIT S DIST 118,"$4,663,525.60","$5,009,258.42","$345,732.82",p,Wauconda Community Unit School District 118,1741190
0209103700400,ANNA C C SCH DIST 37,"$2,942,462.17","$3,291,971.40","$349,509.23",p,Anna Community Consolidated School District 37,1703750
1305860001600,SALEM COMM H S DIST 600,"$2,896,376.20","$3,247,219.45","$350,843.25",p,Salem Community High School District 600,1735190
3203828000400,MILFORD COMM CONS SCH DIST 280,"$1,593,890.21","$1,945,211.15","$351,320.94",p,Milford Community Consolidated School District 280,1725950
4406315802200,HUNTLEY CONS SCHOOL DIST 158,"$18,688,656.07","$19,043,725.46","$355,069.39",p,Huntley Consolidated School District 158,1719830
2009610002600,WAYNE CITY C U SCHOOL DIST 100,"$2,421,172.72","$2,781,407.90","$360,235.18",p,Wayne City Community Unit School District 100,1741360
4005600102600,CARLINVILLE C U SCHOOL DIST 1,"$4,502,800.16","$4,863,049.40","$360,249.24",p,Carlinville Community Unit School District 1,1708430
0100100302600,CAMP POINT C U SCHOOL DIST 3,"$3,441,187.63","$3,803,698.11","$362,510.48",p,Camp Point Community Unit School District 3,1708220
0601609200200,LINDOP SCHOOL DISTRICT 92,"$858,599.24","$1,227,345.38","$368,746.14",p,Lindop School District 92,1713440
4105701500300,WOOD RIVER-HARTFORD ELEM S D 15,"$1,646,829.39","$2,023,056.58","$376,227.19",p,Wood River-Hartford Elementary School District 15,1743050
4908103400200,SILVIS SCHOOL DISTRICT 34,"$1,831,363.55","$2,209,195.85","$377,832.30",p,Silvis School District 34,1736360
3003916501600,CARBONDALE COMM H S DISTRICT 165,"$1,486,171.98","$1,864,998.10","$378,826.12",p,Carbondale Community High School District 165,1708370
4406303600200,HARRISON SCHOOL DISTRICT 36,"$1,027,824.85","$1,415,322.85","$387,498.00",p,Harrison School District 36,1718360
0302620102600,BROWNSTOWN C U SCH DIST 201,"$2,243,281.03","$2,630,906.96","$387,625.93",p,Brownstown Community Unit School District 201,1707440
4105701401600,EAST ALTON-WOOD RIVER C H S D 14,"$1,271,562.67","$1,660,839.46","$389,276.79",p,East Alton-Wood River Community High School District 14,1712990
2102810301300,BENTON CONS HIGH SCHOOL DIST 103,"$2,609,210.93","$2,998,697.90","$389,486.97",p,Benton Consolidated High School District 103,1705970
3404903800200,BIG HOLLOW SCHOOL DIST 38,"$2,499,787.12","$2,895,052.84","$395,265.72",p,Big Hollow School District 38,1706270
3003917602600,TRICO COMM UNIT SCH DISTRICT 176,"$3,282,604.14","$3,680,947.60","$398,343.46",p,Trico Community Unit School District 176,1708250
2102819602600,SESSER-VALIER COMM UNIT S D 196,"$3,533,729.50","$3,933,169.07","$399,439.57",p,Sesser-Valier Community Unit School District 196,1735940
4707121201700,ROCHELLE TWP HIGH SCH DIST 212,"$1,489,079.73","$1,890,135.62","$401,055.89",p,Rochelle Township High School District 212,1734290
1102130602600,ARCOLA C U SCHOOL DISTRICT 306,"$2,791,025.03","$3,198,852.44","$407,827.41",p,Arcola Consolidated Unit School District 306,1703960
1305850102600,SANDOVAL C U SCHOOL DIST 501,"$2,800,664.39","$3,210,667.21","$410,002.82",p,Sandoval Community Unit School District 501,1735310
1101800302600,NEOGA COMM UNIT SCHOOL DIST 3,"$2,598,207.78","$3,008,372.27","$410,164.49",p,Neoga Community Unit School District 3,1727840
0302501002600,ALTAMONT COMM UNIT SCH DIST 10,"$3,178,834.88","$3,595,477.68","$416,642.80",p,Altamont Community Unit School District 10,1703510
4406315601600,MCHENRY COMM H S DIST 156,"$2,607,987.86","$3,025,631.64","$417,643.78",p,McHenry Community High School District 156,1725320
5108401002600,AUBURN COMM UNIT SCHOOL DIST 10,"$5,117,458.10","$5,537,951.04","$420,492.94",p,Auburn Community Unit School District 10,1704620
3404903700200,GAVIN SCHOOL DIST 37,"$2,252,744.34","$2,675,929.05","$423,184.71",p,Gavin School District 37,1716290
1705300802600,PRAIRIE CENTRAL C U SCHOOL DIST 8,"$6,069,094.64","$6,498,987.37","$429,892.73",p,Prairie Central Community Unit School District 8,1700005
3003919602600,ELVERADO C U SCHOOL DIST 196,"$2,506,258.93","$2,937,801.09","$431,542.16",p,Elverado Community Unit School District 196,1713860
0601608550200,RIVER GROVE SCHOOL DIST 85-5,"$1,292,164.41","$1,725,285.76","$433,121.35",p,River Grove School District 85-5,1733840
1108700402600,SHELBYVILLE C U SCHOOL DIST 4,"$4,098,597.44","$4,535,739.72","$437,142.28",p,Shelbyville Community Unit School District 4,1736090
0701623101600,EVERGREEN PARK COMM HI SCH D 231,"$790,638.76","$1,233,652.60","$443,013.84",p,Evergreen Park Community High School District 231,1714580
3505015000200,MARSEILLES ELEM SCHOOL DIST 150,"$2,246,359.18","$2,689,994.53","$443,635.35",p,Marseilles Elementary School District 150,1705466
2800609900400,SPRING VALLEY C C SCH DIST 99,"$2,966,736.82","$3,411,204.39","$444,467.57",p,Spring Valley Community Consolidated School District 99,1737050
0302620402600,RAMSEY COMM UNIT SCH DIST 204,"$2,466,252.30","$2,913,180.04","$446,927.74",p,Ramsey Community Unit School District 204,1733090
0901019301700,RANTOUL TOWNSHIP H S DIST 193,"$3,024,951.46","$3,484,093.77","$459,142.31",p,Rantoul Township High School District 193,1733240
1001101402400,SOUTH FORK SCHOOL DISTRICT 14,"$1,664,068.29","$2,127,694.17","$463,625.88",p,South Fork School District 14,1736640
4807231001600,LIMESTONE COMM HIGH SCH DIST 310,"$1,549,111.39","$2,014,694.67","$465,583.28",p,Limestone Community High School District 310,1722950
0209101702200,COBDEN SCH UNIT DIST 17,"$3,021,867.16","$3,490,472.47","$468,605.31",p,Cobden School Unit District 17,1710570
2008300202600,CARRIER MILLS-STONEFORT CUSD 2,"$2,432,154.47","$2,907,764.40","$475,609.93",p,Carrier Mills-Stonefort Community Unit School District,1708580
11012002C2600,MARSHALL C U SCHOOL DIST 2C,"$5,485,306.57","$5,964,803.19","$479,496.62",p,Marshall Community Unit School District 2C,1724870
1101500102600,CHARLESTON C U SCHOOL DIST 1,"$7,873,437.06","$8,353,692.34","$480,255.28",p,Charleston Community Unit School District 1,1709600
5509830101700,ROCK FALLS TWP H S DIST 301,"$2,230,350.95","$2,711,370.95","$481,020.00",p,Rock Falls Township High School District 301,1734380
2800610302200,DEPUE UNIT SCHOOL DIST 103,"$2,624,762.54","$3,108,798.96","$484,036.42",p,Depue Community Unit School District 103,1712090
0107501002600,PIKELAND C U SCH DIST 10,"$5,134,190.61","$5,622,866.05","$488,675.44",p,Pikeland Community Unit School District 10,1731710
1101807702600,CUMBERLAND C U SCHOOL DIST 77,"$4,252,601.90","$4,746,073.28","$493,471.38",p,Cumberland Community Unit School District 77,1739090
4105700502600,HIGHLAND COMM UNIT SCH DIST 5,"$7,130,770.73","$7,624,545.13","$493,774.40",p,Highland Community Unit School District 5,1718990
1201302502600,NORTH CLAY C U SCHOOL DISTRICT 25,"$3,048,450.26","$3,553,469.97","$505,019.71",p,North Clay Community Unit School District 25,1728810
5008204002600,MARISSA C U SCH DIST 40,"$2,484,788.48","$2,990,048.54","$505,260.06",p,Marissa Community Unit School District 40,1724650
1006802202600,NOKOMIS COMM UNIT SCH DIST 22,"$2,550,231.06","$3,056,684.09","$506,453.03",p,Nokomis Community Unit School District 22,1728560
5609921001600,LINCOLN WAY COMM H S DIST 210,"$8,421,567.57","$8,932,967.64","$511,400.07",p,Lincoln Way Community High School District 210,1723070
3806018902600,ILLINI CENTRAL C U SCH DIST 189,"$2,772,781.34","$3,285,277.81","$512,496.47",p,Illini Central Community Unit School District 189,1700113
0400420002600,NORTH BOONE C U SCH DIST 200,"$5,584,800.68","$6,099,150.53","$514,349.85",p,North Boone Community Unit School District 200,1728700
0200200502600,EGYPTIAN COMM UNIT SCH DIST 5,"$2,845,147.59","$3,362,145.09","$516,997.50",p,Egyptian Community Unit School District 5,1713590
1705342900400,PONTIAC C C SCHOOL DIST 429,"$3,991,429.09","$4,511,693.05","$520,263.96",p,Pontiac Community Consolidated School District 429,1732160
3806019102600,MIDWEST CENTRAL CUSD 191,"$4,438,421.80","$4,967,144.59","$528,722.79",p,Midwest Central Community Unit School District 191,1743962
3003914000400,UNITY POINT C C SCHOOL DIST 140,"$2,672,609.99","$3,203,659.48","$531,049.49",p,Unity Point Community Consolidated School District 140,1739930
2003500102600,HARDIN CO COMM UNIT DIST 1,"$2,891,756.28","$3,424,236.43","$532,480.15",p,Hardin County Community Unit School District 1,1718200
4105700802600,BETHALTO C U SCHOOL DIST 8,"$9,738,831.63","$10,281,939.94","$543,108.31",p,Bethalto Consolidated Unit School District 8,1706120
3505004001700,STREATOR TWP H S DIST 40,"$2,970,572.07","$3,517,039.34","$546,467.27",p,Streator Township High School District 40,1738100
3404912701600,GRAYSLAKE COMM HIGH SCH DIST 127,"$5,589,596.74","$6,141,403.13","$551,806.39",p,Grayslake Community High School District 127,1717550
1205102002600,LAWRENCE CO C U DISTRICT 20,"$5,528,003.85","$6,081,112.65","$553,108.80",p,Lawrence County Community Unit District 20,1722150
2009334802600,WABASH C U SCH DIST 348,"$5,995,230.74","$6,555,556.36","$560,325.62",p,Wabash Community Unit School District 348,1740470
4005600902600,SOUTHWESTERN C U SCH DIST 9,"$6,150,472.27","$6,723,371.79","$572,899.52",p,Southwestern Community Unit School District 9,1731500
0701623301600,HOMEWOOD FLOSSMOOR C H S D 233,"$8,195,397.80","$8,771,202.92","$575,805.12",p,Homewood-Flossmoor Community High School District 233,1719560
0701622901600,OAK LAWN COMM H S DIST 229,"$2,214,590.71","$2,792,007.94","$577,417.23",p,Oak Lawn Community High School District 229,1729220
2606217002600,BUSHNELL PRAIRIE CITY CUS D 170,"$3,433,653.31","$4,012,144.04","$578,490.73",p,Bushnell-Prairie City Community Unit School District 170,1707950
1305840102600,SOUTH CENTRAL COMM UNIT DIST 401,"$2,968,984.73","$3,550,687.03","$581,702.30",p,South Central Community Unit School District 401,1700114
5309005000200,DISTRICT 50 SCHOOLS,"$3,176,603.26","$3,759,660.00","$583,056.74",p,District 50 Schools,1741010
2009700302600,NORRIS CITY-OMAHA-ENFIELD CUSD 3,"$3,323,384.00","$3,914,652.22","$591,268.22",p,Norris City-Omaha-Enfield Community Unit School District 3,1700004
2504120101700,MT VERNON TWP H S DIST 201,"$4,477,898.49","$5,070,533.40","$592,634.91",p,Mount Vernon Township High School District 201,1727360
4507914002600,SPARTA C U SCHOOL DIST 140,"$5,122,814.66","$5,729,554.16","$606,739.50",p,Sparta Community Unit School District 140,1736900
0701614200200,FOREST RIDGE SCHOOL DIST 142,"$3,981,623.18","$4,590,335.53","$608,712.35",p,Forest Ridge School District 142,1715480
3204600102600,MOMENCE COMM UNIT SCH DIST 1,"$3,917,536.56","$4,526,252.79","$608,716.23",p,Momence Community Unit School District 1,1726430
0800831402600,WEST CARROLL,"$4,397,142.27","$5,016,884.18","$619,741.91",p,West Carroll Community Unit School District 314,1700130
2003000702600,GALLATIN C U SCHOOL DISTRICT 7,"$3,165,593.92","$3,789,559.07","$623,965.15",p,Gallatin Community Unit School District 7,1700045
4807206200200,PLEASANT VALLEY SCH DIST 62,"$2,359,873.94","$3,020,651.68","$660,777.74",p,Pleasant Valley School District 62,1731950
3404904600400,GRAYSLAKE C C SCHOOL DISTRICT 46,"$7,811,304.99","$8,478,252.67","$666,947.68",p,Grayslake Consolidated Community School District 46,1717520
56099209U2600,WILMINGTON C U SCH DIST 209U,"$2,292,188.27","$2,961,164.66","$668,976.39",p,Wilmington Community Unit School District 209U,1742630
1601943002600,SANDWICH C U SCHOOL DIST 430,"$4,929,782.78","$5,598,893.97","$669,111.19",p,Sandwich Community Unit School District 430,1735370
2009611200400,FAIRFIELD PUBLIC SCHOOL DIST 112,"$3,085,464.14","$3,755,424.12","$669,959.98",p,Fairfield Public School District 112,1714710
0701617200200,SANDRIDGE SCHOOL DISTRICT 172,"$2,192,791.35","$2,862,818.29","$670,026.94",p,Sandridge School District 172,1735340
5108401402600,RIVERTON C U SCHOOL DIST 14,"$5,262,831.87","$5,936,403.01","$673,571.14",p,Riverton Community Unit School District 14,1734100
0701612500200,ATWOOD HEIGHTS DISTRICT 125,"$1,924,596.15","$2,601,359.82","$676,763.67",p,Atwood Heights School District 125,1704560
4507913902600,CHESTER COMM UNIT SCH DIST 139,"$3,882,898.80","$4,567,457.03","$684,558.23",p,Chester Community Unit School District 139,1709810
0410112202200,HARLEM UNIT DIST 122,"$23,935,160.18","$24,624,778.73","$689,618.55",p,Harlem Unit School District 122,1718240
5609908800200,CHANEY-MONGE SCH DISTRICT 88,"$1,663,944.59","$2,355,427.33","$691,482.74",p,Chaney-Monge School District 88,1709510
4003100302600,NORTH GREENE UNIT SCHOOL DIST 3,"$4,165,845.05","$4,867,475.04","$701,629.99",p,North Greene Unit School District 3,1742240
0207710102600,MERIDIAN C U SCH DISTRICT 101,"$3,706,750.18","$4,410,215.64","$703,465.46",p,Meridian Community Unit School District 101,1726970
5309007600200,CREVE COEUR SCHOOL DISTRICT 76,"$3,230,564.64","$3,934,251.54","$703,686.90",p,Creve Coeur School District 76,1711290
11012004C2600,CASEY-WESTFIELD C U SCH DIST 4C,"$4,058,321.80","$4,769,116.80","$710,795.00",p,Casey-Westfield Community Unit School District 4C,1700002
1902220402600,INDIAN PRAIRIE C U SCH DIST 204,"$29,712,321.41","$30,424,057.68","$711,736.27",p,Indian Prairie Community Unit School District 204,1741690
5008211900200,BELLE VALLEY SCHOOL DIST 119,"$3,731,362.40","$4,446,736.37","$715,373.97",p,Belle Valley School District 119,1705580
5409200402600,GEORGETOWN-RIDGE FARM C U D 4,"$5,479,782.14","$6,204,697.08","$724,914.94",p,Georgetown-Ridge Farm Consolidated Unit School District 4,1700092
0410132002600,SOUTH BELOIT C U SCH DIST 320,"$3,481,191.31","$4,207,024.98","$725,833.67",p,South Beloit Community Unit School District 320,1736600
0701615000200,SOUTH HOLLAND SCHOOL DIST 150,"$1,631,857.12","$2,357,818.41","$725,961.29",p,South Holland School District 150,1736720
3204606100200,BRADLEY SCHOOL DIST 61,"$4,859,081.56","$5,587,742.57","$728,661.01",p,Bradley School District 61,1706930
4105701300200,EAST ALTON SCHOOL DISTRICT 13,"$3,172,406.57","$3,903,588.82","$731,182.25",p,East Alton School District 13,1712960
3805402700200,LINCOLN ELEM SCHOOL DIST 27,"$5,543,974.45","$6,280,376.80","$736,402.35",p,Lincoln Elementary School District 27,1722980
0302504002600,EFFINGHAM COMM UNIT SCH DIST 40,"$7,010,184.45","$7,750,042.30","$739,857.85",p,Effingham Community Unit School District 40,1713560
4705217002200,DIXON UNIT SCHOOL DIST 170,"$4,904,389.87","$5,665,134.50","$760,744.63",p,Dixon Unit School District 170,1712330
5409201102600,HOOPESTON AREA C U SCH DIST 11,"$6,150,793.17","$6,914,961.76","$764,168.59",p,Hoopeston Area Community Unit School District 11,1719660
3304827602600,ABDINGDON-AVON CUSD 276,"$3,351,005.82","$4,117,711.78","$766,705.96",p,Abingdon-Avon CUSD 276,1703090
2102818802600,ZEIGLER-ROYALTON C U S DIST 188,"$3,718,115.10","$4,489,257.96","$771,142.86",p,Zeigler-Royalton Community Unit School District 188,1743800
1006801202600,LITCHFIELD C U SCHOOL DIST 12,"$4,861,569.01","$5,635,775.94","$774,206.93",p,Litchfield Community Unit School District 12,1723250
1006800302600,HILLSBORO COMM UNIT SCH DIST 3,"$4,967,469.03","$5,747,243.55","$779,774.52",p,Hillsboro Community Unit School District 3,1719200
2009700502600,CARMI-WHITE COUNTY C U S DIST 5,"$5,244,642.17","$6,028,226.43","$783,584.26",p,Carmi-White County Community Unit School District 5,1708500
5008219602600,DUPO COMM UNIT SCH DISTRICT 196,"$4,770,750.02","$5,558,504.70","$787,754.68",p,Dupo Community Unit School District 196,1712720
2202906602500,CANTON UNION SCHOOL DIST 66,"$8,209,545.78","$8,998,908.67","$789,362.89",p,Canton Union School District 66,1708280
5409200202600,WESTVILLE C U SCHOOL DIST 2,"$6,373,644.14","$7,163,503.66","$789,859.52",p,Westville Community Unit School District 2,1710820
2503301002600,HAMILTON CO C U SCHOOL DIST 10,"$5,847,044.71","$6,665,672.65","$818,627.94",p,Hamilton County Community Unit School District 10,1710790
0701615250200,HAZEL CREST SCHOOL DIST 152-5,"$5,710,833.68","$6,536,160.93","$825,327.25",p,Hazel Crest School District 152-5,1718600
3203801002600,IROQUOIS WEST C U S DIST 10,"$3,494,689.74","$4,322,351.15","$827,661.41",p,Iroquois West Community Unit School District 10,1720180
2102809902600,CHRISTOPHER UNIT 99,"$4,690,749.90","$5,519,595.70","$828,845.80",p,Christopher Community Unit School District 99,1700217
0701614700200,W HARVEY-DIXMOOR PUB SCH DIST147,"$9,074,220.46","$9,908,800.14","$834,579.68",p,West Harvey-Dixmoor Public School District 147,1718480
2403205400200,MORRIS SCHOOL DISTRICT 54,"$1,992,239.70","$2,831,750.02","$839,510.32",p,Morris School District 54,1726610
3404904100400,LAKE VILLA C C SCHOOL DIST 41,"$5,759,382.70","$6,602,564.94","$843,182.24",p,Lake Villa Community Consolidated School District 41,1721870
0300300202600,BOND CO C U SCHOOL DIST 2,"$6,922,015.04","$7,768,995.83","$846,980.79",p,Bond County Community Unit School District 2,1717730
1706408702500,BLOOMINGTON SCH DIST 87,"$8,320,545.50","$9,203,305.82","$882,760.32",p,Bloomington School District 87,1706480
1601942702600,SYCAMORE C U SCHOOL DIST 427,"$7,163,689.73","$8,051,072.23","$887,382.50",p,Sycamore Community Unit School District 427,1738460
1305811100200,SALEM SCHOOL DIST 111,"$4,327,292.46","$5,242,391.52","$915,099.06",p,Salem School District 111,1735160
4908103001700,UNITED TWP HS DISTRICT 30,"$3,708,270.47","$4,626,366.43","$918,095.96",p,United Township High School District 30,1739870
2403220100400,MINOOKA COMM CONS S DIST 201,"$5,826,662.98","$6,776,466.76","$949,803.78",p,Minooka Community Consolidated School District 201,1726310
1601942402600,GENOA KINGSTON C U S DIST 424,"$5,903,091.93","$6,854,141.51","$951,049.58",p,Genoa-Kingston Community Unit School District 424,1716410
3505014100200,OTTAWA ELEM SCHOOL DIST 141,"$5,482,976.70","$6,435,729.53","$952,752.83",p,Ottawa Elementary School District 141,1730300
0701614500200,ARBOR PARK SCHOOL DISTRICT 145,"$4,357,897.13","$5,310,851.90","$952,954.77",p,Arbor Park School District 145,1703930
4707123100400,ROCHELLE COMM CONS DIST 231,"$4,645,161.52","$5,610,532.67","$965,371.15",p,Rochelle Community Consolidated District 231,1734260
3505012200200,LASALLE ELEM SCHOOL DIST 122,"$4,437,332.60","$5,412,039.49","$974,706.89",p,LaSalle Elementary School District 122,1722080
2008300402600,ELDORADO COMM UNIT DISTRICT 4,"$5,874,727.98","$6,854,622.59","$979,894.61",p,Eldorado Community Unit School District 4,1713660
0701612700200,WORTH SCHOOL DISTRICT 127,"$2,862,063.60","$3,846,967.95","$984,904.35",p,Worth School District 127,1743380
1208000102600,EAST RICHLAND C U SCH DIST 1,"$7,994,409.77","$8,979,895.37","$985,485.60",p,East Richland Community Unit School District 1,1713290
4406320002600,WOODSTOCK C U SCHOOL DIST 200,"$12,862,531.87","$13,878,198.96","$1,015,667.09",p,Woodstock Community Unit School District 200,1743330
4005600702600,GILLESPIE COMM UNIT SCH DIST 7,"$6,546,328.09","$7,565,414.46","$1,019,086.37",p,Gillespie Community Unit School District 7,1716680
2110000502600,CARTERVILLE C U SCH DIST 5,"$7,172,485.46","$8,192,180.91","$1,019,695.45",p,Carterville Community Unit School District 5,1708640
3203800902600,IROQUOIS CO C U SCHOOL DIST 9,"$4,580,094.06","$5,604,476.24","$1,024,382.18",p,Iroquois County Community Unit School District 9,1720170
5309010800200,PEKIN PUBLIC SCHOOL DIST 108,"$10,022,315.92","$11,069,884.44","$1,047,568.52",p,Pekin Public School District108,1731080
0302620302600,VANDALIA C U SCH DIST 203,"$6,407,220.84","$7,460,039.84","$1,052,819.00",p,Vandalia Community Unit School District 203,1740140
3007330002600,DU QUOIN C U SCHOOL DISTRICT 300,"$7,033,339.15","$8,089,064.84","$1,055,725.69",p,Du Quoin Community Unit School District 300,1712760
3505028900400,MENDOTA C C SCHOOL DIST 289,"$3,673,154.39","$4,740,780.07","$1,067,625.68",p,Mendota Community Consolidated School District 289,1725620
1201303502600,FLORA COMM UNIT SCH DIST 35,"$5,955,737.91","$7,033,794.96","$1,078,057.05",p,Flora Community Unit School District 35,1715400
5509801300200,ROCK FALLS ELEMENTARY SCH DIST 13,"$5,388,080.09","$6,480,388.81","$1,092,308.72",p,Rock Falls Elementary School District 13,1734350
4005603402600,NORTH MAC CUSD 34,"$5,741,673.24","$6,920,005.75","$1,178,332.51",p,North Mac Community Unit School District 34,1701403
1305820001700,CENTRALIA H S DIST 200,"$4,125,802.15","$5,304,638.46","$1,178,836.31",p,Centralia High School District 200,1709300
2102804700400,BENTON COMM CONS SCH DIST 47,"$4,901,860.79","$6,093,639.79","$1,191,779.00",p,Benton Community Consolidated School District 47,1705950
1102309502500,PARIS-UNION SCHOOL DIST 95,"$5,956,972.62","$7,155,508.07","$1,198,535.45",p,Paris-Union School District 95,1730750
0701617100200,SUNNYBROOK SCHOOL DISTRICT 171,"$4,259,543.79","$5,459,485.97","$1,199,942.18",p,Sunnybrook School District 171,1738370
2709423802600,MONMOUTH-ROSEVILLE,"$7,329,622.61","$8,533,550.33","$1,203,927.72",p,Monmouth-Roseville Community Unit School District 238,1700320
1001100302600,TAYLORVILLE C U SCH DIST 3,"$8,434,412.39","$9,643,709.40","$1,209,297.01",p,Taylorville Community Unit School District 3,1738700
0701616700200,BROOKWOOD SCHOOL DIST 167,"$4,338,536.33","$5,588,714.41","$1,250,178.08",p,Brookwood School District 167,1716950
0701615700200,HOOVER-SCHRUM MEMORIAL SD 157,"$3,168,341.01","$4,421,784.10","$1,253,443.09",p,Hoover-Schrum Memorial School District 157,1719680
1001100802600,PANA COMM UNIT SCHOOL DIST 8,"$5,680,354.11","$6,936,973.73","$1,256,619.62",p,Pana Community Unit School District 8,1730630
2504108000200,MOUNT VERNON SCHOOL DIST 80,"$6,637,333.91","$7,896,404.21","$1,259,070.30",p,Mount Vernon School District 80,1727340
2110000102600,JOHNSTON CITY C U SCH DIST 1,"$5,236,947.64","$6,514,783.21","$1,277,835.57",p,Johnston City Community Unit School District 1,1720550
3404907500200,MUNDELEIN ELEM SCHOOL DIST 75,"$2,408,706.00","$3,722,207.56","$1,313,501.56",p,Mundelein Elementary School District 75,1727540
0206100102600,MASSAC UNIT DISTRICT #1,"$9,117,604.65","$10,431,639.41","$1,314,034.76",p,Massac Unit School District 1,1725000
0400410002600,BELVIDERE C U SCH DIST 100,"$28,533,966.04","$29,907,361.17","$1,373,395.13",p,Belvidere Consolidated Unit School District 100,1705790
0701612200200,RIDGELAND SCHOOL DISTRICT 122,"$4,968,965.89","$6,346,761.20","$1,377,795.31",p,Ridgeland School District 122,1733690
0701616000200,COUNTRY CLUB HILLS SCH DIST 160,"$7,055,013.47","$8,437,606.10","$1,382,592.63",p,Country Club Hills School District 160,1711010
2008300302600,HARRISBURG C U SCHOOL DIST 3,"$9,749,171.81","$11,156,805.01","$1,407,633.20",p,Harrisburg Community Unit School District 3,1718270
4600901502600,BEARDSTOWN C U SCH DIST 15,"$7,394,229.89","$8,811,345.62","$1,417,115.73",p,Beardstown Community Unit School District 15,1705310
4908104002200,MOLINE-COAL VALLEY CUSD 40,"$17,422,669.97","$18,839,903.46","$1,417,233.49",p,Moline Unit School District 40,1726400
0701615500200,CALUMET CITY SCHOOL DISTRICT 155,"$7,194,330.54","$8,638,162.80","$1,443,832.26",p,Calumet City School District 155,1741520
5008220101700,BELLEVILLE TWP HS DIST 201,"$11,871,820.65","$13,371,155.43","$1,499,334.78",p,Belleville Township High School District 201,1705640
0100117202200,QUINCY SCHOOL DISTRICT 172,"$15,766,286.31","$17,287,978.27","$1,521,691.96",p,Quincy School District 172,1733000
1305813500200,CENTRALIA SCHOOL DIST 135,"$6,750,391.06","$8,277,919.97","$1,527,528.91",p,Centralia School District 135,1709270
4606911702200,JACKSONVILLE SCHOOL DIST 117,"$9,309,044.62","$10,843,740.59","$1,534,695.97",p,Jacksonville School District 117,1720280
0701613200200,CALUMET PUBLIC SCHOOLS DIST 132,"$7,332,767.21","$8,912,775.99","$1,580,008.78",p,Calumet Public School District 132,1708130
3003918602600,MURPHYSBORO C U SCH DIST 186,"$9,146,045.13","$10,847,086.71","$1,701,041.58",p,Murphysboro Community Unit School District 186,1727610
